language,text_size,pattern_size,case_type,run_number,execution_time_seconds
C,100000,50,average,22,8.5e-08
C,100000,50,average,23,7.2e-08
C,100000,50,average,24,9.7e-08
C,100000,50,average,25,7.8e-08
Python,100000,50,worst,1,0.026552444000117248
Python,100000,50,worst,2,0.023562275000131194
Python,100000,50,worst,3,0.023321059999943827
Python,100000,50,worst,4,0.023108541000055993
Python,100000,50,worst,5,0.02302398100027858
Python,100000,50,worst,6,0.023279044000446447
Python,100000,50,worst,7,0.0229599680001229
Python,100000,50,worst,8,0.022984344999713358
Python,100000,50,worst,9,0.022981737999998586
Python,100000,50,worst,10,0.023863687999892136
Python,100000,50,worst,11,0.0232572469999468
Python,100000,50,worst,12,0.02324867399966024
Python,100000,50,worst,13,0.023104042999875674
Python,100000,50,worst,14,0.023085404000084964
Python,100000,50,worst,15,0.023029381000014837
Python,100000,50,worst,16,0.02496863199985455
Python,100000,50,worst,17,0.0238207180000245
Python,100000,50,worst,18,0.023297936999824742
Python,100000,50,worst,19,0.02312924700026997
Python,100000,50,worst,20,0.023100666000118508
Python,100000,50,worst,21,0.023340009000094142
Python,100000,50,worst,22,0.023265154999990045
Python,100000,50,worst,23,0.02330253599984644
Python,100000,50,worst,24,0.023188800000298215
Python,100000,50,worst,25,0.02332415500040952
C,100000,50,worst,1,6e-08
C,100000,50,worst,2,6e-08
C,100000,50,worst,3,6e-08
C,100000,50,worst,4,6e-08
C,100000,50,worst,5,6e-08
C,100000,50,worst,6,6.9e-08
C,100000,50,worst,7,6.1e-08
C,100000,50,worst,8,9.9e-08
C,100000,50,worst,9,7.5e-08
C,100000,50,worst,10,6.7e-08
C,100000,50,worst,11,6e-08
C,100000,50,worst,12,7.3e-08
C,100000,50,worst,13,7e-08
C,100000,50,worst,14,9.6e-08
C,100000,50,worst,15,9.1e-08
C,100000,50,worst,16,1.12e-07
C,100000,50,worst,17,9.4e-08
C,100000,50,worst,18,6.1e-08
C,100000,50,worst,19,6.9e-08
C,100000,50,worst,20,9.9e-08
C,100000,50,worst,21,6.7e-08
C,100000,50,worst,22,1.1e-07
C,100000,50,worst,23,8.9e-08
C,100000,50,worst,24,6.7e-08
C,100000,50,worst,25,6.1e-08
Python,100000,200,best,1,0.018552827999883448
Python,100000,200,best,2,0.018401490000087506
Python,100000,200,best,3,0.01757428600012645
Python,100000,200,best,4,0.01715101899981164
Python,100000,200,best,5,0.0169467280002209
Python,100000,200,best,6,0.01692013499996392
Python,100000,200,best,7,0.017014893000123266
Python,100000,200,best,8,0.016942413999913697
Python,100000,200,best,9,0.017595519999758835
Python,100000,200,best,10,0.017780043000129808
Python,100000,200,best,11,0.018810657000358333
Python,100000,200,best,12,0.01814009600002464
Python,100000,200,best,13,0.01714507799988496
Python,100000,200,best,14,0.017121727000358078
Python,100000,200,best,15,0.017160173999855033
Python,100000,200,best,16,0.016840720999880432
Python,100000,200,best,17,0.01672426599998289
Python,100000,200,best,18,0.016661073000250326
Python,100000,200,best,19,0.0176002440002776
Python,100000,200,best,20,0.016724646000056964
Python,100000,200,best,21,0.01669243700007428
Python,100000,200,best,22,0.016921548000027542
Python,100000,200,best,23,0.01671459999988656
Python,100000,200,best,24,0.0166860050003379
Python,100000,200,best,25,0.016774435000115773
C,100000,200,best,1,5.8e-08
C,100000,200,best,2,1.43e-07
C,100000,200,best,3,1.02e-07
C,100000,200,best,4,7.8e-08
C,100000,200,best,5,8.9e-08
C,100000,200,best,6,6e-08
C,100000,200,best,7,5.9e-08
C,100000,200,best,8,9.7e-08
C,100000,200,best,9,7.4e-08
C,100000,200,best,10,7.3e-08
C,100000,200,best,11,9.3e-08
C,100000,200,best,12,6.5e-08
C,100000,200,best,13,9.7e-08
C,100000,200,best,14,8.8e-08
C,100000,200,best,15,9.1e-08
C,100000,200,best,16,7.8e-08
C,100000,200,best,17,1.29e-07
C,100000,200,best,18,1.46e-07
C,100000,200,best,19,6.2e-08
C,100000,200,best,20,1.02e-07
C,100000,200,best,21,9.1e-08
C,100000,200,best,22,6.5e-08
C,100000,200,best,23,8.4e-08
C,100000,200,best,24,1.11e-07
C,100000,200,best,25,5.8e-08
Python,100000,200,average,1,0.020175653000023885
Python,100000,200,average,2,0.018216345999917394
Python,100000,200,average,3,0.016696081000191043
Python,100000,200,average,4,0.016719363999982306
Python,100000,200,average,5,0.016728434000015113
Python,100000,200,average,6,0.016714029000013397
Python,100000,200,average,7,0.016806881000320573
Python,100000,200,average,8,0.017647544000283233
Python,100000,200,average,9,0.01710129200000665
Python,100000,200,average,10,0.017108025000197813
Python,100000,200,average,11,0.01695094299975608
Python,100000,200,average,12,0.01704398099991522
Python,100000,200,average,13,0.017102516000250034
Python,100000,200,average,14,0.016642793000301026
Python,100000,200,average,15,0.016934061000029033
Python,100000,200,average,16,0.017579496999587718
Python,100000,200,average,17,0.017937683999662113
Python,100000,200,average,18,0.01734720299964465
Python,100000,200,average,19,0.01719059200013362
Python,100000,200,average,20,0.016896385999643826
Python,100000,200,average,21,0.016965304000223114
Python,100000,200,average,22,0.017624264000005496
Python,100000,200,average,23,0.01758392300007472
Python,100000,200,average,24,0.01691389200004778
Python,100000,200,average,25,0.0170110349999959
C,100000,200,average,1,5.7e-08
C,100000,200,average,2,8.6e-08
C,100000,200,average,3,9.8e-08
C,100000,200,average,4,6.4e-08
C,100000,200,average,5,6.1e-08
C,100000,200,average,6,9.6e-08
C,100000,200,average,7,8.5e-08
C,100000,200,average,8,1.05e-07
C,100000,200,average,9,7.3e-08
C,100000,200,average,10,8.3e-08
C,100000,200,average,11,6e-08
C,100000,200,average,12,9.1e-08
C,100000,200,average,13,9e-08
C,100000,200,average,14,6e-08
C,100000,200,average,15,8.5e-08
C,100000,200,average,16,5.9e-08
C,100000,200,average,17,1.27e-07
C,100000,200,average,18,5.5e-08
C,100000,200,average,19,6.2e-08
C,100000,200,average,20,1.27e-07
C,100000,200,average,21,7.5e-08
C,100000,200,average,22,9.4e-08
C,100000,200,average,23,6.9e-08
C,100000,200,average,24,9.4e-08
C,100000,200,average,25,7.2e-08
Python,100000,200,worst,1,0.027745177000269905
Python,100000,200,worst,2,0.025617178999709722
Python,100000,200,worst,3,0.025366075999954774
Python,100000,200,worst,4,0.02513783099993816
Python,100000,200,worst,5,0.025128284000402346
Python,100000,200,worst,6,0.02522462600018116
Python,100000,200,worst,7,0.025339124999845808
Python,100000,200,worst,8,0.025110845000199333
Python,100000,200,worst,9,0.026920485999653465
Python,100000,200,worst,10,0.02722583000013401
Python,100000,200,worst,11,0.025411022000298544
Python,100000,200,worst,12,0.025208216000009998
Python,100000,200,worst,13,0.025155853999876854
Python,100000,200,worst,14,0.025096252000366803
Python,100000,200,worst,15,0.02505930100005571
Python,100000,200,worst,16,0.028185053000015614
Python,100000,200,worst,17,0.02540594499987492
Python,100000,200,worst,18,0.025194729999839183
Python,100000,200,worst,19,0.02525666800011095
Python,100000,200,worst,20,0.02525628700004745
Python,100000,200,worst,21,0.025222904999736784
Python,100000,200,worst,22,0.02597990000003847
Python,100000,200,worst,23,0.025449815000229137
Python,100000,200,worst,24,0.025152727000204322
Python,100000,200,worst,25,0.025417659000140702
C,100000,200,worst,1,5.9e-08
C,100000,200,worst,2,9.7e-08
C,100000,200,worst,3,7.5e-08
C,100000,200,worst,4,9.5e-08
C,100000,200,worst,5,8.3e-08
C,100000,200,worst,6,9.2e-08
C,100000,200,worst,7,9.6e-08
C,100000,200,worst,8,7.6e-08
C,100000,200,worst,9,8.2e-08
C,100000,200,worst,10,6.9e-08
C,100000,200,worst,11,5.6e-08
C,100000,200,worst,12,9.9e-08
C,100000,200,worst,13,7.6e-08
C,100000,200,worst,14,6.1e-08
C,100000,200,worst,15,7e-08
C,100000,200,worst,16,5.4e-08
C,100000,200,worst,17,1.12e-07
C,100000,200,worst,18,6.3e-08
C,100000,200,worst,19,8.2e-08
C,100000,200,worst,20,6.4e-08
C,100000,200,worst,21,8.8e-08
C,100000,200,worst,22,8.4e-08
C,100000,200,worst,23,8.3e-08
C,100000,200,worst,24,8.3e-08
C,100000,200,worst,25,8.2e-08
Python,500000,10,best,1,0.0861757780003245
Python,500000,10,best,2,0.08385820500006957
Python,500000,10,best,3,0.0839173029999074
Python,500000,10,best,4,0.08387708700001895
Python,500000,10,best,5,0.08366244099988762
Python,500000,10,best,6,0.08392853100031061
Python,500000,10,best,7,0.083659027000067
Python,500000,10,best,8,0.08523154299973612
Python,500000,10,best,9,0.08399748200008617
Python,500000,10,best,10,0.08386834600014481
Python,500000,10,best,11,0.08404112900007021
Python,500000,10,best,12,0.08468287699997745
Python,500000,10,best,13,0.0850631280000016
Python,500000,10,best,14,0.0851294159997451
Python,500000,10,best,15,0.08684552900012932
Python,500000,10,best,16,0.08656214200027534
Python,500000,10,best,17,0.08363801700033946
Python,500000,10,best,18,0.08635284299998602
Python,500000,10,best,19,0.08354720500028634
Python,500000,10,best,20,0.08457928600000741
Python,500000,10,best,21,0.08373580699981176
Python,500000,10,best,22,0.08338323599991782
Python,500000,10,best,23,0.08362196100006258
Python,500000,10,best,24,0.08478100499996799
Python,500000,10,best,25,0.08508581699970819
C,500000,10,best,1,6e-08
C,500000,10,best,2,7e-08
C,500000,10,best,3,9e-08
C,500000,10,best,4,6e-08
C,500000,10,best,5,1.04e-07
C,500000,10,best,6,7.5e-08
C,500000,10,best,7,9.3e-08
C,500000,10,best,8,6.9e-08
C,500000,10,best,9,1.05e-07
C,500000,10,best,10,6.8e-08
C,500000,10,best,11,7.6e-08
C,500000,10,best,12,9.1e-08
C,500000,10,best,13,1.01e-07
C,500000,10,best,14,7.5e-08
C,500000,10,best,15,6.9e-08
C,500000,10,best,16,7.3e-08
C,500000,10,best,17,7.3e-08
C,500000,10,best,18,9.4e-08
C,500000,10,best,19,1.09e-07
C,500000,10,best,20,1.03e-07
C,500000,10,best,21,6e-08
C,500000,10,best,22,7e-08
C,500000,10,best,23,6.2e-08
C,500000,10,best,24,1.12e-07
C,500000,10,best,25,9.5e-08
Python,500000,10,average,1,0.08722386199997345
Python,500000,10,average,2,0.08376195099981487
Python,500000,10,average,3,0.084158674000264
Python,500000,10,average,4,0.08424933800006329
Python,500000,10,average,5,0.08552370899997186
Python,500000,10,average,6,0.0842729649998546
Python,500000,10,average,7,0.08408920000010767
Python,500000,10,average,8,0.08486828800005242
Python,500000,10,average,9,0.08518283200010046
Python,500000,10,average,10,0.0858314489996701
Python,500000,10,average,11,0.08426366599996982
Python,500000,10,average,12,0.08450347899997723
Python,500000,10,average,13,0.08496268099997906
Python,500000,10,average,14,0.08410455300008834
Python,500000,10,average,15,0.08635481500004971
Python,500000,10,average,16,0.08459237000033681
Python,500000,10,average,17,0.0874638679997588
Python,500000,10,average,18,0.0844606579998981
Python,500000,10,average,19,0.08477454499961823
Python,500000,10,average,20,0.08473365700001523
Python,500000,10,average,21,0.08565556799976548
Python,500000,10,average,22,0.08559140599982129
Python,500000,10,average,23,0.08485544499990283
Python,500000,10,average,24,0.08535789400002614
Python,500000,10,average,25,0.08538092199978564
C,500000,10,average,1,5.4e-08
C,500000,10,average,2,1.33e-07
C,500000,10,average,3,6.2e-08
C,500000,10,average,4,6.2e-08
C,500000,10,average,5,8e-08
C,500000,10,average,6,6e-08
C,500000,10,average,7,5.7e-08
C,500000,10,average,8,1.01e-07
C,500000,10,average,9,1.04e-07
C,500000,10,average,10,7.7e-08
C,500000,10,average,11,8.8e-08
C,500000,10,average,12,5e-08
C,500000,10,average,13,6.8e-08
C,500000,10,average,14,8.5e-08
C,500000,10,average,15,6.5e-08
C,500000,10,average,16,6e-08
C,500000,10,average,17,5.9e-08
C,500000,10,average,18,7.9e-08
C,500000,10,average,19,9.9e-08
C,500000,10,average,20,6e-08
C,500000,10,average,21,1.56e-07
C,500000,10,average,22,8.7e-08
C,500000,10,average,23,8.1e-08
C,500000,10,average,24,6.9e-08
C,500000,10,average,25,6.2e-08
Python,500000,10,worst,1,0.1327726059998895
Python,500000,10,worst,2,0.13011242400034462
Python,500000,10,worst,3,0.1286729519997607
Python,500000,10,worst,4,0.1308169869998892
Python,500000,10,worst,5,0.13057626299996627
Python,500000,10,worst,6,0.12906431900000825
Python,500000,10,worst,7,0.13400065399991945
Python,500000,10,worst,8,0.12981449100016107
Python,500000,10,worst,9,0.13178789900030097
Python,500000,10,worst,10,0.13012281800001801
Python,500000,10,worst,11,0.13126479299990024
Python,500000,10,worst,12,0.12975001099994188
Python,500000,10,worst,13,0.1294550029997481
Python,500000,10,worst,14,0.12905336699986947
Python,500000,10,worst,15,0.1293632079996314
Python,500000,10,worst,16,0.1296514109999407
Python,500000,10,worst,17,0.1483731660000558
Python,500000,10,worst,18,0.13133183499985535
Python,500000,10,worst,19,0.1307256380000581
Python,500000,10,worst,20,0.13342796799997814
Python,500000,10,worst,21,0.1320136200001798
Python,500000,10,worst,22,0.13269329900003868
Python,500000,10,worst,23,0.13184310899987395
Python,500000,10,worst,24,0.134957975999896
Python,500000,10,worst,25,0.13360143900035837
C,500000,10,worst,1,9.1e-08
C,500000,10,worst,2,6.8e-08
C,500000,10,worst,3,9.2e-08
C,500000,10,worst,4,7.7e-08
C,500000,10,worst,5,9.8e-08
C,500000,10,worst,6,5.4e-08
C,500000,10,worst,7,6.6e-08
C,500000,10,worst,8,8.3e-08
C,500000,10,worst,9,6e-08
C,500000,10,worst,10,1.17e-07
C,500000,10,worst,11,8.8e-08
C,500000,10,worst,12,6.2e-08
C,500000,10,worst,13,8e-08
C,500000,10,worst,14,1.11e-07
C,500000,10,worst,15,8.3e-08
C,500000,10,worst,16,7.5e-08
C,500000,10,worst,17,8e-08
C,500000,10,worst,18,9.9e-08
C,500000,10,worst,19,7.7e-08
C,500000,10,worst,20,9.5e-08
C,500000,10,worst,21,6.4e-08
C,500000,10,worst,22,9e-08
C,500000,10,worst,23,1.01e-07
C,500000,10,worst,24,6.1e-08
C,500000,10,worst,25,9.1e-08
Python,500000,50,best,1,0.08182621800006018
Python,500000,50,best,2,0.08049860700020872
Python,500000,50,best,3,0.08177065699965169
Python,500000,50,best,4,0.07791907499995432
Python,500000,50,best,5,0.07861840300029144
Python,500000,50,best,6,0.07873837199986156
Python,500000,50,best,7,0.07870183899967742
Python,500000,50,best,8,0.07961300399983884
Python,500000,50,best,9,0.0804875109997738
Python,500000,50,best,10,0.08081542999980229
Python,500000,50,best,11,0.08302284100000179
Python,500000,50,best,12,0.08082440299995142
Python,500000,50,best,13,0.08029724000016358
Python,500000,50,best,14,0.08079721400008566
Python,500000,50,best,15,0.08146580699985861
Python,500000,50,best,16,0.08132724400002189
Python,500000,50,best,17,0.08044923799980097
Python,500000,50,best,18,0.08074058200008949
Python,500000,50,best,19,0.08058933900019838
Python,500000,50,best,20,0.08049178900000697
Python,500000,50,best,21,0.08064761200012072
Python,500000,50,best,22,0.08198149599957105
Python,500000,50,best,23,0.08099073199991835
Python,500000,50,best,24,0.08075658200004909
Python,500000,50,best,25,0.08054585699983363
C,500000,50,best,1,7.8e-08
C,500000,50,best,2,9.1e-08
C,500000,50,best,3,1.09e-07
C,500000,50,best,4,1.18e-07
C,500000,50,best,5,1.13e-07
C,500000,50,best,6,7.5e-08
C,500000,50,best,7,9.8e-08
C,500000,50,best,8,9.5e-08
C,500000,50,best,9,1.28e-07
C,500000,50,best,10,8.2e-08
C,500000,50,best,11,6e-08
C,500000,50,best,12,6.7e-08
C,500000,50,best,13,9.2e-08
C,500000,50,best,14,5.9e-08
C,500000,50,best,15,9.6e-08
C,500000,50,best,16,6.9e-08
C,500000,50,best,17,4.9e-08
C,500000,50,best,18,8.6e-08
C,500000,50,best,19,5.7e-08
C,500000,50,best,20,1.02e-07
C,500000,50,best,21,1.06e-07
C,500000,50,best,22,1e-07
C,500000,50,best,23,7.6e-08
C,500000,50,best,24,7.8e-08
C,500000,50,best,25,6.1e-08
Python,500000,50,average,1,0.08092949899992163
Python,500000,50,average,2,0.07901517400023295
Python,500000,50,average,3,0.07879288799995265
Python,500000,50,average,4,0.07931015600024693
Python,500000,50,average,5,0.07936359599989373
Python,500000,50,average,6,0.07918922499993641
Python,500000,50,average,7,0.0794979920001424
Python,500000,50,average,8,0.07957902899988767
Python,500000,50,average,9,0.08080737799991766
Python,500000,50,average,10,0.07828596800027299
Python,500000,50,average,11,0.08270249999986845
Python,500000,50,average,12,0.08074100400017414
Python,500000,50,average,13,0.08069931199997882
Python,500000,50,average,14,0.08049930100014535
Python,500000,50,average,15,0.08086962300012601
Python,500000,50,average,16,0.08090534700022545
Python,500000,50,average,17,0.08084555599998566
Python,500000,50,average,18,0.08072708300005615
Python,500000,50,average,19,0.08140016000015748
Python,500000,50,average,20,0.08358208900017416
Python,500000,50,average,21,0.0813006769999447
Python,500000,50,average,22,0.08070779699983177
Python,500000,50,average,23,0.08085018600013427
Python,500000,50,average,24,0.0808322819998466
Python,500000,50,average,25,0.08134110099990721
C,500000,50,average,1,5.8e-08
C,500000,50,average,2,1.19e-07
C,500000,50,average,3,5.4e-08
C,500000,50,average,4,1.15e-07
C,500000,50,average,5,9.1e-08
C,500000,50,average,6,6.1e-08
C,500000,50,average,7,7.4e-08
C,500000,50,average,8,8.8e-08
C,500000,50,average,9,9.6e-08
C,500000,50,average,10,1.05e-07
C,500000,50,average,11,5.4e-08
C,500000,50,average,12,7.8e-08
C,500000,50,average,13,6.2e-08
C,500000,50,average,14,7.6e-08
C,500000,50,average,15,8.1e-08
C,500000,50,average,16,7.8e-08
C,500000,50,average,17,8.5e-08
C,500000,50,average,18,6.5e-08
C,500000,50,average,19,6.9e-08
C,500000,50,average,20,8.4e-08
C,500000,50,average,21,5.1e-08
C,500000,50,average,22,6.9e-08
C,500000,50,average,23,1.06e-07
C,500000,50,average,24,1.05e-07
C,500000,50,average,25,1.12e-07
Python,500000,50,worst,1,0.12401118400021005
Python,500000,50,worst,2,0.12147832999971797
Python,500000,50,worst,3,0.12118813899996894
Python,500000,50,worst,4,0.12128543500011801
Python,500000,50,worst,5,0.12148128699982408
Python,500000,50,worst,6,0.12197035200006212
Python,500000,50,worst,7,0.12120116999994934
Python,500000,50,worst,8,0.12318518800020684
Python,500000,50,worst,9,0.1186558569997942
Python,500000,50,worst,10,0.11869477399977768
Python,500000,50,worst,11,0.11910961100011264
Python,500000,50,worst,12,0.12023319700028878
Python,500000,50,worst,13,0.12262043300006553
Python,500000,50,worst,14,0.12230663000036657
Python,500000,50,worst,15,0.11912343100038925
Python,500000,50,worst,16,0.11904127599973435
Python,500000,50,worst,17,0.1209440520001408
Python,500000,50,worst,18,0.1196735250000529
Python,500000,50,worst,19,0.1195966899999803
Python,500000,50,worst,20,0.11973105400011264
Python,500000,50,worst,21,0.11990144000037617
Python,500000,50,worst,22,0.1216270509999049
Python,500000,50,worst,23,0.12108697399980883
Python,500000,50,worst,24,0.12156254899991836
Python,500000,50,worst,25,0.12170326200021009
C,500000,50,worst,1,6.1e-08
C,500000,50,worst,2,8.8e-08
C,500000,50,worst,3,7.1e-08
C,500000,50,worst,4,8.5e-08
C,500000,50,worst,5,8.1e-08
C,500000,50,worst,6,1.06e-07
C,500000,50,worst,7,7.8e-08
C,500000,50,worst,8,6.6e-08
C,500000,50,worst,9,5.7e-08
C,500000,50,worst,10,6.1e-08
C,500000,50,worst,11,1.05e-07
C,500000,50,worst,12,6.7e-08
C,500000,50,worst,13,6.6e-08
C,500000,50,worst,14,7.1e-08
C,500000,50,worst,15,8.1e-08
C,500000,50,worst,16,8e-08
C,500000,50,worst,17,6.2e-08
C,500000,50,worst,18,8.3e-08
C,500000,50,worst,19,6.7e-08
C,500000,50,worst,20,7.7e-08
C,500000,50,worst,21,6.6e-08
C,500000,50,worst,22,9.5e-08
C,500000,50,worst,23,6.9e-08
C,500000,50,worst,24,1.04e-07
C,500000,50,worst,25,9.7e-08
Python,500000,200,best,1,0.08842769900002168
Python,500000,200,best,2,0.08735888199998953
Python,500000,200,best,3,0.08734566900011487
Python,500000,200,best,4,0.08690027000011469
Python,500000,200,best,5,0.086955289999878
Python,500000,200,best,6,0.0896497730000192
Python,500000,200,best,7,0.08797655999978815
Python,500000,200,best,8,0.08852265699988493
Python,500000,200,best,9,0.0873913119999088
Python,500000,200,best,10,0.08531749300027514
Python,500000,200,best,11,0.08641761399985626
Python,500000,200,best,12,0.0866069650001009
Python,500000,200,best,13,0.08742249399983848
Python,500000,200,best,14,0.08684008899990658
Python,500000,200,best,15,0.08742686400000821
Python,500000,200,best,16,0.08721818599997277
Python,500000,200,best,17,0.08672890499974528
Python,500000,200,best,18,0.0873687980001705
Python,500000,200,best,19,0.08744249400024273
Python,500000,200,best,20,0.08753694100005305
Python,500000,200,best,21,0.08722913000019616
Python,500000,200,best,22,0.08724030900020807
Python,500000,200,best,23,0.08664266399955523
Python,500000,200,best,24,0.0873925529999724
Python,500000,200,best,25,0.08722812099995281
C,500000,200,best,1,7.2e-08
C,500000,200,best,2,8.9e-08
C,500000,200,best,3,6.5e-08
C,500000,200,best,4,9.2e-08
C,500000,200,best,5,6.6e-08
C,500000,200,best,6,8e-08
C,500000,200,best,7,6.9e-08
C,500000,200,best,8,8.9e-08
C,500000,200,best,9,5.7e-08
C,500000,200,best,10,8.5e-08
C,500000,200,best,11,8e-08
C,500000,200,best,12,7.5e-08
C,500000,200,best,13,6.6e-08
C,500000,200,best,14,8.5e-08
C,500000,200,best,15,7.3e-08
C,500000,200,best,16,8.5e-08
C,500000,200,best,17,6.9e-08
C,500000,200,best,18,9.5e-08
C,500000,200,best,19,8.7e-08
C,500000,200,best,20,1.04e-07
C,500000,200,best,21,1.02e-07
C,500000,200,best,22,5.9e-08
C,500000,200,best,23,1.12e-07
C,500000,200,best,24,7.2e-08
C,500000,200,best,25,8.1e-08
Python,500000,200,average,1,0.08787744899973404
Python,500000,200,average,2,0.08863518299995121
Python,500000,200,average,3,0.08534125400001358
Python,500000,200,average,4,0.08536170199977278
Python,500000,200,average,5,0.08509000599997307
Python,500000,200,average,6,0.08830946099988068
Python,500000,200,average,7,0.0854133479997472
Python,500000,200,average,8,0.08549445500011643
Python,500000,200,average,9,0.08554873599996426
Python,500000,200,average,10,0.08561146100009864
Python,500000,200,average,11,0.08577581700001247
Python,500000,200,average,12,0.08533829699990747
Python,500000,200,average,13,0.08558416799996849
Python,500000,200,average,14,0.08723409399999582
Python,500000,200,average,15,0.08564223799976389
Python,500000,200,average,16,0.08575258599967128
Python,500000,200,average,17,0.08572954999999638
Python,500000,200,average,18,0.086815822999597
Python,500000,200,average,19,0.08836367200001405
Python,500000,200,average,20,0.08868732000019008
Python,500000,200,average,21,0.09172701399984362
Python,500000,200,average,22,0.08973946500009333
Python,500000,200,average,23,0.08994499299978997
Python,500000,200,average,24,0.08707412900002964
Python,500000,200,average,25,0.09101545900011843
C,500000,200,average,1,7.9e-08
C,500000,200,average,2,8.6e-08
C,500000,200,average,3,7.8e-08
C,500000,200,average,4,7.5e-08
C,500000,200,average,5,5.9e-08
C,500000,200,average,6,7.1e-08
C,500000,200,average,7,1.04e-07
C,500000,200,average,8,6.7e-08
C,500000,200,average,9,8.5e-08
C,500000,200,average,10,7.5e-08
C,500000,200,average,11,9e-08
C,500000,200,average,12,6e-08
C,500000,200,average,13,7.2e-08
C,500000,200,average,14,7.5e-08
C,500000,200,average,15,1.01e-07
C,500000,200,average,16,9.9e-08
C,500000,200,average,17,8.1e-08
C,500000,200,average,18,9.4e-08
C,500000,200,average,19,6e-08
C,500000,200,average,20,6e-08
C,500000,200,average,21,7e-08
C,500000,200,average,22,7.1e-08
C,500000,200,average,23,9.2e-08
C,500000,200,average,24,6.3e-08
C,500000,200,average,25,9.9e-08
Python,500000,200,worst,1,0.14351226799999495
Python,500000,200,worst,2,0.13280684200026371
Python,500000,200,worst,3,0.13304365399972085
Python,500000,200,worst,4,0.13352823500008526
Python,500000,200,worst,5,0.1330250259998138
Python,500000,200,worst,6,0.13386061800019888
Python,500000,200,worst,7,0.1330777829998624
Python,500000,200,worst,8,0.1346087769998121
Python,500000,200,worst,9,0.13563394499988135
Python,500000,200,worst,10,0.13435764399991967
Python,500000,200,worst,11,0.1348473970001578
Python,500000,200,worst,12,0.13341026899979624
Python,500000,200,worst,13,0.13454410500025915
Python,500000,200,worst,14,0.13318691999984367
Python,500000,200,worst,15,0.1355842559996745
Python,500000,200,worst,16,0.13314159600031417
Python,500000,200,worst,17,0.1350519190000341
Python,500000,200,worst,18,0.13308294700027545
Python,500000,200,worst,19,0.13350924699989264
Python,500000,200,worst,20,0.13301408899997114
Python,500000,200,worst,21,0.1342449190001389
Python,500000,200,worst,22,0.1415940159999991
Python,500000,200,worst,23,0.13909393300036754
Python,500000,200,worst,24,0.1348023639998246
Python,500000,200,worst,25,0.1321374150002157
C,500000,200,worst,1,7e-08
C,500000,200,worst,2,9.4e-08
C,500000,200,worst,3,5.6e-08
C,500000,200,worst,4,9.8e-08
C,500000,200,worst,5,6.2e-08
C,500000,200,worst,6,1.06e-07
C,500000,200,worst,7,8.6e-08
C,500000,200,worst,8,7.7e-08
C,500000,200,worst,9,1.19e-07
C,500000,200,worst,10,2.83e-07
C,500000,200,worst,11,1.03e-07
C,500000,200,worst,12,7.1e-08
C,500000,200,worst,13,6.9e-08
C,500000,200,worst,14,9.9e-08
C,500000,200,worst,15,8.8e-08
C,500000,200,worst,16,5.3e-08
C,500000,200,worst,17,6.7e-08
C,500000,200,worst,18,9.3e-08
C,500000,200,worst,19,7.4e-08
C,500000,200,worst,20,5e-08
C,500000,200,worst,21,5.9e-08
C,500000,200,worst,22,1.22e-07
C,500000,200,worst,23,7e-08
C,500000,200,worst,24,8e-08
C,500000,200,worst,25,9.4e-08
